,Unnamed: 0.1,Unnamed: 0,assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
761,761,761,0,Kotka,FIN,2000-03-15,,WPG,Winnipeg Jets,20.0,1.0,2018.0,20212022,5,0,74,N,Kupari,FIN,8480845,0,C,R,Rasmus Kupari,201
762,762,762,48,Jesenice,SVN,1987-08-24,,LAK,Los Angeles Kings,11.0,1.0,2005.0,20062007,81,19,75,N,Kopitar,SVN,8471685,67,C,L,Anze Kopitar,225
763,763,763,46,Calgary,CAN,1996-05-01,AB,TOR,Toronto Maple Leafs,8.0,1.0,2014.0,20152016,81,34,72,N,Nylander,SWE,8477939,80,R,R,William Nylander,200
764,764,764,16,Oulu,FIN,1999-06-17,,BOS,Boston Bruins,29.0,1.0,2017.0,20182019,60,3,72,N,Jokiharju,FIN,8480035,19,D,R,Henri Jokiharju,205
765,765,765,4,Keswick,CAN,1991-06-08,ON,CGY,Calgary Flames,,,,20152016,44,2,71,N,Hanley,CAN,8477810,6,D,L,Joel Hanley,186
766,766,766,6,Charlottetown,CAN,1996-07-08,PE,NJD,New Jersey Devils,,,,20182019,75,3,76,N,MacEwen,CAN,8479772,9,R,R,Zack MacEwen,226
767,767,767,14,Peterborough,CAN,2000-06-09,ON,UTA,Utah Mammoth,5.0,1.0,2018.0,20192020,60,10,73,N,Hayton,CAN,8480849,24,C,L,Barrett Hayton,200
768,768,768,0,St. Albert,CAN,1998-03-14,AB,NSH,Nashville Predators,10.0,1.0,2016.0,20172018,6,0,71,N,Jost,CAN,8479370,0,C,L,Tyson Jost,187
769,769,769,3,Madison,USA,1985-01-21,WI,,,7.0,1.0,2003.0,20062007,7,0,73,N,Suter,USA,8470600,3,D,L,Ryan Suter,201
770,770,770,0,Estevan,CAN,1999-08-23,SK,CGY,Calgary Flames,,,,20212022,2,0,74,N,Pachal,CAN,8481167,0,D,R,Brayden Pachal,202
771,771,771,0,Duluth,USA,1992-03-04,MN,VAN,Vancouver Canucks,15.0,1.0,2010.0,20192020,7,1,76,N,Forbort,USA,8475762,1,D,L,Derek Forbort,216
772,772,772,4,Windsor,CAN,1996-02-07,ON,FLA,Florida Panthers,1.0,1.0,2014.0,20152016,10,1,76,N,Ekblad,CAN,8477932,5,D,R,Aaron Ekblad,220
773,773,773,0,Burlington,CAN,1996-08-07,ON,LAK,Los Angeles Kings,,,,20212022,1,0,77,N,Malott,CAN,8482408,0,L,L,Jeff Malott,208
774,774,774,15,Northbrook,USA,1995-04-08,IL,DET,Detroit Red Wings,35.0,2.0,2013.0,20162017,70,18,72,N,Compher,USA,8477456,33,L,R,J.T. Compher,191
775,775,775,42,Ostervala,SWE,1994-08-13,,NSH,Nashville Predators,11.0,1.0,2012.0,20122013,69,42,73,N,Forsberg,SWE,8476887,84,L,R,Filip Forsberg,205
776,776,776,8,Saskatoon,CAN,1991-08-22,SK,STL,St. Louis Blues,5.0,1.0,2009.0,20112012,12,0,73,N,Schenn,CAN,8475170,8,C,L,Brayden Schenn,200
777,777,777,0,Stillwater,USA,1997-09-26,MN,,,,,,20202021,11,1,72,N,Cates,USA,8482654,1,C,L,Jackson Cates,201
778,778,778,11,Caledon,CAN,1998-02-18,ON,NYR,New York Rangers,58.0,2.0,2016.0,20212022,74,11,74,N,Raddysh,CAN,8479390,22,R,R,Taylor Raddysh,201
779,779,779,11,St. Andrews,CAN,1987-01-21,MB,,,132.0,5.0,2005.0,20072008,88,9,72,N,Helm,CAN,8471794,20,C,L,Darren Helm,192
780,780,780,10,Moscow,RUS,2000-01-06,,NYI,New York Islanders,38.0,2.0,2018.0,20202021,79,3,73,N,Romanov,RUS,8481014,13,D,L,Alexander Romanov,220
781,781,781,18,Smithtown,USA,1991-02-01,NY,NYI,New York Islanders,26.0,1.0,2009.0,20102011,69,15,72,N,Palmieri,USA,8475151,33,C,R,Kyle Palmieri,192
782,782,782,5,Excelsior,USA,1995-02-06,MN,TOR,Toronto Maple Leafs,,,,20172018,31,5,70,N,Lettieri,USA,8479968,10,C,R,Vinni Lettieri,184
783,783,783,17,Bloomington,USA,1988-03-21,MN,,,1.0,1.0,2006.0,20072008,77,8,76,N,Johnson,USA,8473446,25,D,R,Erik Johnson,225
784,784,784,0,Boston,USA,1999-05-20,MA,BUF,Buffalo Sabres,95.0,4.0,2017.0,20202021,9,0,71,N,Rathbone,USA,8480056,0,D,L,Jack Rathbone,188
785,785,785,55,Cologne,DEU,1995-10-27,,EDM,Edmonton Oilers,3.0,1.0,2014.0,20142015,80,55,74,N,Draisaitl,DEU,8477934,110,C,L,Leon Draisaitl,209
786,786,786,1,Alvkarleby,SWE,1998-05-07,,,,4.0,1.0,2016.0,20202021,16,2,76,N,Puljujarvi,FIN,8479344,3,R,R,Jesse Puljujarvi,216
787,787,787,2,Nokia,FIN,1998-09-01,,,,120.0,4.0,2016.0,20192020,8,0,76,N,Koivula,FIN,8479526,2,L,L,Otto Koivula,229
788,788,788,0,Togliatti,RUS,1997-06-07,,,,12.0,1.0,2015.0,20192020,5,0,75,N,Gurianov,RUS,8478495,0,R,L,Denis Gurianov,205
789,789,789,17,Brandon,CAN,1997-04-08,MB,VGK,Vegas Golden Knights,69.0,3.0,2015.0,20192020,77,7,74,N,Kolesar,CAN,8478434,24,R,R,Keegan Kolesar,216
790,790,790,68,Markham,CAN,1997-05-05,ON,VGK,Vegas Golden Knights,4.0,1.0,2015.0,20162017,79,37,72,N,Marner,CAN,8478483,105,R,R,Mitch Marner,180
791,791,791,2,Eden Prairie,USA,1993-06-03,MN,PHI,Philadelphia Flyers,131.0,5.0,2011.0,20172018,43,1,75,N,Seeler,USA,8476372,3,D,L,Nick Seeler,197
792,792,792,14,Maple Ridge,CAN,1988-08-24,BC,,,,,,20132014,50,3,69,N,Hunt,CAN,8476779,17,D,L,Brad Hunt,177
793,793,793,14,Pardubice,CZE,1992-09-01,,FLA,Florida Panthers,,,,20152016,75,3,75,N,Nosek,CZE,8477931,17,L,L,Tomas Nosek,199
794,794,794,46,Shelby Township,USA,1996-12-09,MI,WPG,Winnipeg Jets,17.0,1.0,2015.0,20162017,79,47,73,N,Connor,USA,8478398,93,L,L,Kyle Connor,183
795,795,795,0,Columbus,USA,1997-01-22,OH,,,,,,20182019,1,0,73,N,Sherwood,USA,8478949,0,R,R,Kole Sherwood,212
796,796,796,10,Stouffville,CAN,1990-06-24,ON,,,20.0,1.0,2008.0,20092010,26,3,72,N,Del Zotto,CAN,8474584,13,D,L,Michael Del Zotto,195
797,797,797,8,Canaan,USA,1994-05-12,NH,CAR,Carolina Hurricanes,,,,20182019,43,0,74,N,Bayreuther,USA,8479945,8,D,L,Gavin Bayreuther,210
798,798,798,21,Ann Arbor,USA,1987-12-09,MI,FLA,Florida Panthers,45.0,2.0,2006.0,20102011,68,6,75,N,Petry,USA,8473507,27,D,R,Jeff Petry,208
799,799,799,2,North Vancouver,CAN,1993-11-05,BC,VGK,Vegas Golden Knights,50.0,2.0,2012.0,20152016,4,0,73,N,Sissons,CAN,8476925,2,C,R,Colton Sissons,200
800,800,800,1,Hodonin,CZE,1990-09-08,,,,,,,20162017,15,1,73,N,Kempny,CZE,8479482,2,D,L,Michal Kempny,190
801,801,801,4,Rochester,USA,1994-02-26,MI,ANA,Anaheim Ducks,9.0,1.0,2012.0,20142015,20,1,75,N,Trouba,USA,8476885,5,D,R,Jacob Trouba,212
802,802,802,0,Consort,CAN,1989-05-09,AB,,,21.0,1.0,2007.0,20162017,8,0,73,N,Nash,CAN,8474062,0,C,R,Riley Nash,187
803,803,803,24,London,CAN,1989-12-08,ON,LAK,Los Angeles Kings,2.0,1.0,2008.0,20082009,39,7,73,N,Doughty,CAN,8474563,31,D,R,Drew Doughty,210
804,804,804,2,Richmond,USA,2000-10-18,VA,BUF,Buffalo Sabres,68.0,3.0,2019.0,20202021,12,0,71,N,Jones,USA,8481708,2,D,L,Zachary Jones,190
805,805,805,0,St. Paul,USA,1994-03-17,MN,,,129.0,5.0,2014.0,20192020,3,0,71,N,Suess,USA,8478058,0,L,L,CJ Suess,190
806,806,806,13,St. Paul,USA,2000-01-21,MN,CAR,Carolina Hurricanes,22.0,1.0,2018.0,20202021,82,7,77,N,Miller,USA,8480817,20,D,L,K'Andre Miller,210
807,807,807,1,Toronto,CAN,1994-04-16,ON,,,104.0,4.0,2012.0,20162017,3,0,70,N,Smith,CAN,8476966,1,C,L,Gemel Smith,203
808,808,808,14,Longueuil,CAN,1994-09-16,QC,PIT,Pittsburgh Penguins,20.0,1.0,2013.0,20152016,37,9,77,N,Mantha,CAN,8477511,23,R,L,Anthony Mantha,240
809,809,809,6,Dublin,USA,1993-03-26,OH,CHI,Chicago Blackhawks,20.0,1.0,2011.0,20132014,57,4,76,N,Murphy,USA,8476473,10,D,R,Connor Murphy,212
810,810,810,43,Plymouth,USA,1986-08-31,MN,,,5.0,1.0,2004.0,20082009,65,17,77,N,Wheeler,USA,8471218,60,R,R,Blake Wheeler,222
811,811,811,3,Brandon,CAN,1993-06-28,MB,LAK,Los Angeles Kings,46.0,2.0,2011.0,20152016,24,3,77,N,Edmundson,CAN,8476441,6,D,L,Joel Edmundson,221
812,812,812,6,Umea,SWE,1997-12-01,,PHI,Philadelphia Flyers,57.0,2.0,2016.0,20182019,54,9,72,N,Grundstrom,SWE,8479336,15,R,L,Carl Grundstrom,200
813,813,813,25,Toronto,CAN,1994-08-16,ON,NYI,New York Islanders,65.0,3.0,2012.0,20152016,78,3,75,N,Pelech,CAN,8476917,28,D,L,Adam Pelech,212
814,814,814,30,Toronto,CAN,1992-05-16,ON,SJS,San Jose Sharks,7.0,1.0,2010.0,20102011,80,33,71,N,Skinner,CAN,8475784,63,L,L,Jeff Skinner,200
815,815,815,15,Beaumont,CAN,1998-07-28,AB,FLA,Florida Panthers,111.0,4.0,2016.0,20192020,63,8,72,N,Gregor,CAN,8479393,23,L,L,Noah Gregor,201
816,816,816,5,Denver,USA,1996-03-15,CO,,,31.0,2.0,2014.0,20172018,50,8,73,N,Lemieux,USA,8477962,13,L,L,Brendan Lemieux,215
817,817,817,7,Mississauga,CAN,1993-07-11,ON,ANA,Anaheim Ducks,5.0,1.0,2011.0,20142015,19,2,73,N,Strome,CAN,8476458,9,C,R,Ryan Strome,192
818,818,818,4,Raleigh,USA,1999-03-10,NC,BUF,Buffalo Sabres,62.0,2.0,2017.0,20212022,41,2,71,N,Leschyshyn,USA,8479991,6,C,L,Jake Leschyshyn,196
819,819,819,1,Orangeville,CAN,1993-07-01,ON,,,44.0,2.0,2011.0,20142015,41,3,76,N,Ritchie,CAN,8476439,4,R,R,Brett Ritchie,215
820,820,820,21,Mississauga,CAN,2001-07-28,ON,PIT,Pittsburgh Penguins,24.0,1.0,2019.0,20212022,79,11,72,N,Tomasino,CAN,8481577,32,R,R,Philip Tomasino,187
821,821,821,0,Edmonton,CAN,1997-07-29,AB,,,51.0,2.0,2015.0,20162017,6,0,74,N,Guhle,CAN,8478425,0,D,L,Brendan Guhle,197
822,822,822,40,London,CAN,1999-08-10,ON,MTL,Montréal Canadiens,13.0,1.0,2017.0,20192020,82,21,71,N,Suzuki,CAN,8480018,61,C,R,Nick Suzuki,207
823,823,823,4,Longueuil,CAN,1994-09-16,QC,PIT,Pittsburgh Penguins,20.0,1.0,2013.0,20202021,6,0,77,N,Mantha,CAN,8477511,4,R,L,Anthony Mantha,240
824,824,824,3,Scottsdale,USA,1999-10-03,AZ,,,35.0,2.0,2018.0,20202021,14,2,74,N,Ylonen,FIN,8481058,5,R,R,Jesse Ylonen,193
825,825,825,0,Laval,CAN,1995-04-26,QC,,,21.0,1.0,2013.0,20152016,8,0,77,N,Gauthier,CAN,8477512,0,C,L,Frederik Gauthier,239
826,826,826,3,Moscow,RUS,1995-04-16,,BOS,Boston Bruins,16.0,1.0,2013.0,20172018,12,0,79,N,Zadorov,RUS,8477507,3,D,L,Nikita Zadorov,255
827,827,827,6,London,CAN,1994-01-21,ON,EDM,Edmonton Oilers,152.0,6.0,2013.0,20182019,52,0,77,N,Brown,CAN,8477384,6,D,R,Joshua Brown,220
828,828,828,2,Stockholm,SWE,1998-02-10,,,,147.0,5.0,2016.0,20212022,23,2,73,N,Jonsson-Fjallby,SWE,8479536,4,L,L,Axel Jonsson-Fjallby,189
829,829,829,25,Borlange,SWE,1990-05-24,,EDM,Edmonton Oilers,102.0,4.0,2009.0,20112012,76,6,77,N,Ekholm,SWE,8475218,31,D,L,Mattias Ekholm,225
830,830,830,0,Calgary,CAN,1989-02-08,AB,,,4.0,1.0,2007.0,20122013,2,0,72,N,Hickey,CAN,8474066,0,D,L,Thomas Hickey,185
831,831,831,0,Toronto,CAN,1995-12-25,ON,,,86.0,3.0,2014.0,20212022,6,1,71,N,Friedman,CAN,8478017,1,D,R,Mark Friedman,185
832,832,832,25,Eden Prairie,USA,1991-03-20,MN,SJS,San Jose Sharks,16.0,1.0,2009.0,20102011,84,4,72,N,Leddy,USA,8475181,29,D,L,Nick Leddy,205
833,833,833,3,Livonia,USA,1991-04-12,MI,STL,St. Louis Blues,,,,20122013,3,0,69,N,Krug,USA,8476792,3,D,L,Torey Krug,194
834,834,834,5,Camrose,CAN,1999-05-14,AB,COL,Colorado Avalanche,,,,20202021,41,7,73,N,Kelly,CAN,8480448,12,C,L,Parker Kelly,185
835,835,835,0,Wallaceburg,CAN,1993-01-04,ON,,,131.0,5.0,2012.0,20142015,1,0,69,N,Griffith,CAN,8476495,0,C,R,Seth Griffith,190
836,836,836,13,Eden Prairie,USA,1998-11-22,MN,BOS,Boston Bruins,8.0,1.0,2017.0,20172018,40,6,73,N,Mittelstadt,USA,8479999,19,C,L,Casey Mittelstadt,205
837,837,837,32,St. Albert,CAN,1993-05-12,AB,STL,St. Louis Blues,86.0,3.0,2012.0,20152016,92,8,78,N,Parayko,CAN,8476892,40,D,R,Colton Parayko,228
838,838,838,0,Gatineau,CAN,2002-02-09,QC,WSH,Washington Capitals,22.0,1.0,2020.0,20212022,6,1,72,N,Lapierre,CAN,8482148,1,C,L,Hendrix Lapierre,195
839,839,839,34,Praha,CZE,1993-11-12,,VGK,Vegas Golden Knights,17.0,1.0,2012.0,20132014,82,30,75,N,Hertl,CZE,8476881,64,C,L,Tomas Hertl,220
840,840,840,0,Scarborough,CAN,1988-08-26,ON,,,61.0,2.0,2007.0,20092010,2,0,74,N,Simmonds,CAN,8474190,0,R,R,Wayne Simmonds,184
841,841,841,0,St. Petersburg,RUS,1999-11-15,,PIT,Pittsburgh Penguins,31.0,1.0,2018.0,20212022,1,0,76,N,Alexeyev,RUS,8480823,0,D,L,Alexander Alexeyev,230
842,842,842,12,Leksand,SWE,1993-03-01,,,,42.0,2.0,2011.0,20142015,47,9,74,N,Rask,SWE,8476437,21,C,L,Victor Rask,199
843,843,843,3,Plano,USA,1991-11-28,TX,CGY,Calgary Flames,75.0,3.0,2011.0,20172018,12,2,71,N,Coleman,USA,8476399,5,L,L,Blake Coleman,199
844,844,844,3,Havirov,CZE,1996-05-25,,BOS,Boston Bruins,25.0,1.0,2014.0,20162017,7,3,72,N,Pastrnak,CZE,8477956,6,R,R,David Pastrnak,199
845,845,845,1,Fergus,CAN,1994-02-02,ON,,,47.0,2.0,2012.0,20182019,7,1,72,N,McGinn,CAN,8476934,2,L,L,Brock McGinn,191
846,846,846,0,Rogers,USA,1990-09-21,MN,OTT,Ottawa Senators,150.0,5.0,2009.0,20182019,6,0,72,N,Jensen,USA,8475324,0,D,R,Nick Jensen,202
847,847,847,9,Newport Beach,USA,1992-01-16,CA,BUF,Buffalo Sabres,59.0,2.0,2010.0,20112012,41,8,71,N,Zucker,USA,8475722,17,L,L,Jason Zucker,198
848,848,848,46,Omaha,USA,1994-10-06,NE,TBL,Tampa Bay Lightning,77.0,3.0,2013.0,20162017,83,48,71,N,Guentzel,USA,8477404,94,C,L,Jake Guentzel,176
849,849,849,0,Saguenay,CAN,1999-01-06,QC,PIT,Pittsburgh Penguins,201.0,7.0,2019.0,20212022,4,1,69,N,Harvey-Pinard,CAN,8481093,1,L,L,Rafael Harvey-Pinard,179
850,850,850,21,Zurich,CHE,1996-05-24,,STL,St. Louis Blues,,,,20202021,82,15,71,N,Suter,CHE,8480459,36,C,L,Pius Suter,172
851,851,851,0,Frydek-Mistek,CZE,2001-09-25,,,,201.0,7.0,2020.0,20212022,5,0,70,N,Raska,CZE,8482197,0,R,R,Adam Raska,178
852,852,852,0,Caroline,CAN,1987-05-02,AB,,,67.0,3.0,2005.0,20082009,6,0,70,N,Russell,CAN,8471729,0,D,L,Kris Russell,170
853,853,853,4,Laval,CAN,1998-09-19,QC,TOR,Toronto Maple Leafs,,,,20202021,53,1,76,N,Benoit,CAN,8481122,5,D,L,Simon Benoit,210
854,854,854,33,Espoo,FIN,1999-07-18,,DAL,Dallas Stars,3.0,1.0,2017.0,20182019,77,6,74,N,Heiskanen,FIN,8480036,39,D,L,Miro Heiskanen,197
855,855,855,0,Cranbrook,CAN,1995-11-24,BC,CGY,Calgary Flames,,,,20192020,3,0,72,N,Hunt,CAN,8478211,0,L,L,Dryden Hunt,193
856,856,856,0,Tingsryd,SWE,2000-04-11,,WPG,Winnipeg Jets,60.0,2.0,2018.0,20192020,2,0,74,N,Gustafsson,SWE,8481019,0,C,L,David Gustafsson,196
857,857,857,5,London,CAN,1979-07-02,ON,,,1.0,1.0,1997.0,19971998,35,5,76,N,Thornton,CAN,8466138,10,C,L,Joe Thornton,220
858,858,858,0,San Diego,USA,1990-05-07,CA,,,,,,20162017,7,0,71,N,Ruhwedel,USA,8477244,0,D,R,Chad Ruhwedel,189
859,859,859,60,Orlando,USA,1999-10-14,FL,VAN,Vancouver Canucks,7.0,1.0,2018.0,20182019,76,8,70,N,Hughes,USA,8480800,68,D,L,Quinn Hughes,180
860,860,860,1,Mlada Boleslav,CZE,1992-09-20,,,,,,,20182019,36,1,72,N,Simek,CZE,8480160,2,D,L,Radim Simek,204
861,861,861,9,Regina,CAN,1986-03-19,SK,,,,,,20092010,50,3,73,N,Bozak,CAN,8475098,12,C,R,Tyler Bozak,187
862,862,862,11,Detroit,USA,1990-03-07,MI,,,,,,20122013,59,0,75,N,DeKeyser,USA,8477215,11,D,L,Danny DeKeyser,183
863,863,863,5,Winnipeg,CAN,1998-09-19,MB,,,2.0,1.0,2017.0,20172018,25,2,74,N,Patrick,CAN,8479974,7,C,R,Nolan Patrick,201
864,864,864,3,Pitea,SWE,2000-07-27,,DAL,Dallas Stars,28.0,1.0,2018.0,20212022,25,1,73,N,Lundkvist,SWE,8480878,4,D,R,Nils Lundkvist,194
865,865,865,17,Sollentuna,SWE,1987-01-01,,,,230.0,7.0,2005.0,20082009,65,11,71,N,Hornqvist,SWE,8471887,28,R,R,Patric Hornqvist,189
866,866,866,14,Mt. Brydges,CAN,1997-06-23,ON,UTA,Utah Mammoth,11.0,1.0,2015.0,20162017,65,20,76,N,Crouse,CAN,8478474,34,L,L,Lawson Crouse,214
867,867,867,0,Regina,CAN,1994-07-25,SK,PIT,Pittsburgh Penguins,7.0,1.0,2012.0,20142015,6,1,72,N,Dumba,CAN,8476856,1,D,R,Mathew Dumba,191
868,868,868,12,St-Eustache,CAN,2001-10-11,QC,NYR,New York Rangers,1.0,1.0,2020.0,20202021,79,19,74,N,Lafrenière,CAN,8482109,31,L,L,Alexis Lafrenière,191
869,869,869,0,Cleveland,USA,1998-04-14,OH,,,141.0,5.0,2016.0,20182019,8,0,78,N,Gettinger,USA,8479364,0,L,L,Tim Gettinger,222
870,870,870,1,Vancouver,CAN,1997-11-16,BC,,,28.0,1.0,2016.0,20212022,1,0,74,N,Johansen,CAN,8479321,1,D,L,Lucas Johansen,176
871,871,871,0,Espoo,FIN,1997-07-10,,,,61.0,2.0,2016.0,20212022,6,1,73,N,Bjorkqvist,FIN,8479512,1,R,L,Kasper Bjorkqvist,198
872,872,872,8,Winnipeg,CAN,1991-05-24,MB,,,85.0,3.0,2009.0,20112012,69,4,72,N,Eakin,CAN,8475236,12,C,L,Cody Eakin,196
873,873,873,0,Guelph,CAN,1998-04-16,ON,,,109.0,4.0,2016.0,20192020,15,0,73,N,Bunnaman,CAN,8479382,0,C,L,Connor Bunnaman,207
874,874,874,19,Detroit,USA,1995-03-01,MI,WSH,Washington Capitals,194.0,7.0,2015.0,20182019,67,2,74,N,Roy,USA,8478911,21,D,R,Matt Roy,220
875,875,875,0,Toronto,CAN,1994-03-29,ON,WSH,Washington Capitals,16.0,1.0,2012.0,20122013,1,1,76,N,Wilson,CAN,8476880,1,R,R,Tom Wilson,225
876,876,876,26,Stockholm,SWE,1994-09-22,,SJS,San Jose Sharks,14.0,1.0,2013.0,20142015,80,11,74,N,Wennberg,SWE,8477505,37,C,L,Alexander Wennberg,190
877,877,877,27,Aalborg,DNK,1996-02-14,,CAR,Carolina Hurricanes,9.0,1.0,2014.0,20152016,62,28,72,N,Ehlers,DNK,8477940,55,L,L,Nikolaj Ehlers,168
878,878,878,19,Buffalo,USA,1991-08-10,NY,MIN,Minnesota Wild,104.0,4.0,2009.0,20112012,74,23,75,N,Foligno,CAN,8475220,42,L,L,Marcus Foligno,226
879,879,879,27,Toronto,CAN,1983-10-03,ON,,,,,,20052006,75,8,72,N,Giordano,CAN,8470966,35,D,L,Mark Giordano,202
880,880,880,0,Calgary,CAN,2000-02-01,AB,VGK,Vegas Golden Knights,181.0,6.0,2020.0,20212022,1,0,73,N,Reinhardt,CAN,8481133,0,L,L,Cole Reinhardt,207
881,881,881,1,Wilmette,USA,2001-06-05,IL,CHI,Chicago Blackhawks,43.0,2.0,2019.0,20212022,15,1,78,N,Vlasic,USA,8481568,2,D,L,Alex Vlasic,217
882,882,882,4,Estevan,CAN,1994-01-16,SK,NYR,New York Rangers,8.0,1.0,2012.0,20142015,11,0,72,N,Pouliot,CAN,8476884,4,D,L,Derrick Pouliot,198
883,883,883,1,Miramichi,CAN,1989-05-20,NB,,,105.0,4.0,2007.0,20112012,8,1,74,N,Malone,CAN,8474089,2,C,L,Brad Malone,212
884,884,884,9,Brandon,CAN,1992-07-25,MB,CAR,Carolina Hurricanes,58.0,2.0,2012.0,20142015,59,6,73,N,Martinook,CAN,8476921,15,L,L,Jordan Martinook,208
885,885,885,1,Toronto,CAN,2000-01-06,ON,UTA,Utah Mammoth,63.0,3.0,2018.0,20212022,10,2,76,N,McBain,CAN,8480855,3,C,L,Jack McBain,219
886,886,886,31,Omaha,USA,1995-07-29,NE,WPG,Winnipeg Jets,,,,20172018,77,3,72,N,Pionk,USA,8480145,34,D,R,Neal Pionk,190
887,887,887,22,Yarmouth,CAN,1995-05-21,NS,PIT,Pittsburgh Penguins,110.0,4.0,2013.0,20182019,75,6,77,N,Graves,CAN,8477435,28,D,L,Ryan Graves,225
888,888,888,19,Kelowna,CAN,1990-07-06,BC,,,43.0,2.0,2008.0,20122013,74,4,74,N,Schultz,CAN,8474602,23,D,R,Justin Schultz,190
889,889,889,1,Chelyabinsk,RUS,2000-12-04,,CGY,Calgary Flames,61.0,2.0,2019.0,20212022,5,1,73,N,Okhotiuk,RUS,8481537,2,D,L,Nikita Okhotiuk,195
890,890,890,12,Keswick,CAN,1994-07-01,ON,,,55.0,2.0,2012.0,20142015,70,6,73,N,Tierney,CAN,8476919,18,C,L,Chris Tierney,191
891,891,891,0,Keswick,CAN,1991-06-08,ON,CGY,Calgary Flames,,,,20182019,7,0,71,N,Hanley,CAN,8477810,0,D,L,Joel Hanley,186
892,892,892,0,Edmonton,CAN,1994-12-05,AB,,,204.0,7.0,2013.0,20182019,2,0,74,N,Lewington,CAN,8477343,0,D,R,Tyler Lewington,195
893,893,893,58,Montréal,CAN,1987-04-24,QC,PIT,Pittsburgh Penguins,62.0,3.0,2005.0,20062007,78,10,72,N,Letang,CAN,8471724,68,D,R,Kris Letang,199
894,894,894,20,Charlestown,USA,1994-01-05,MA,CHI,Chicago Blackhawks,85.0,3.0,2012.0,20162017,73,4,70,N,Grzelcyk,USA,8476891,24,D,L,Matthew Grzelcyk,180
895,895,895,0,Rochester,USA,1998-02-17,MI,EDM,Edmonton Oilers,24.0,1.0,2016.0,20182019,2,0,75,N,Jones,USA,8479368,0,L,L,Max Jones,216
896,896,896,10,Kiiminki,FIN,1996-04-27,,FLA,Florida Panthers,127.0,5.0,2015.0,20192020,54,3,78,N,Mikkola,FIN,8478859,13,D,L,Niko Mikkola,204
897,897,897,3,Toronto,CAN,1996-04-04,ON,EDM,Edmonton Oilers,166.0,6.0,2015.0,20182019,12,3,70,N,Mangiapane,CAN,8478233,6,L,L,Andrew Mangiapane,183
898,898,898,0,Munich,DEU,2002-01-14,,UTA,Utah Mammoth,34.0,2.0,2020.0,20212022,2,0,72,N,Peterka,DEU,8482175,0,R,L,JJ Peterka,189
899,899,899,3,Ayr,CAN,1991-01-13,ON,,,35.0,2.0,2009.0,20102011,26,1,74,N,Clifford,CAN,8475160,4,L,L,Kyle Clifford,218
900,900,900,6,Cleveland,USA,1997-05-23,OH,ANA,Anaheim Ducks,47.0,2.0,2015.0,20192020,77,7,73,N,Harkins,USA,8478424,13,C,L,Jansen Harkins,197
901,901,901,3,Toronto,CAN,1987-06-14,ON,,,25.0,1.0,2005.0,20122013,16,3,70,N,Cogliano,CAN,8471699,6,C,L,Andrew Cogliano,179
902,902,902,23,Stratford,CAN,1996-05-31,ON,SEA,Seattle Kraken,24.0,1.0,2014.0,20152016,74,27,73,N,McCann,CAN,8477955,50,L,L,Jared McCann,191
903,903,903,16,Gavle,SWE,1990-10-13,,,,39.0,2.0,2009.0,20122013,53,5,73,N,Silfverberg,SWE,8475164,21,R,R,Jakob Silfverberg,207
904,904,904,11,Viking,CAN,1994-07-27,AB,NYR,New York Rangers,137.0,5.0,2013.0,20172018,64,10,76,N,Soucy,CAN,8477369,21,D,L,Carson Soucy,211
905,905,905,22,Palos,USA,1996-02-02,IL,PHI,Philadelphia Flyers,58.0,2.0,2014.0,20162017,56,11,73,N,Dvorak,USA,8477989,33,C,L,Christian Dvorak,190
906,906,906,23,St. Louis,USA,1990-01-07,MO,,,100.0,4.0,2009.0,20152016,64,4,70,N,Wideman,USA,8475227,27,D,R,Chris Wideman,180
907,907,907,2,Delta,CAN,1995-03-22,BC,,,43.0,2.0,2013.0,20152016,18,0,69,N,Petan,CAN,8477464,2,C,L,Nic Petan,175
908,908,908,3,Winnipeg,CAN,1995-03-02,MB,TOR,Toronto Maple Leafs,12.0,1.0,2013.0,20192020,14,3,70,N,Domi,CAN,8477503,6,C,L,Max Domi,208
909,909,909,0,Pasadena,USA,2001-09-11,CA,TOR,Toronto Maple Leafs,53.0,2.0,2019.0,20202021,10,1,69,N,Robertson,USA,8481582,1,L,L,Nicholas Robertson,180
910,910,910,8,Huntington Beach,USA,1999-06-09,CA,SJS,San Jose Sharks,185.0,6.0,2017.0,20202021,19,0,72,N,Chmelevski,USA,8480053,8,C,R,Sasha Chmelevski,188
911,911,911,3,Minneapolis,USA,1990-04-23,MN,,,,,,20122013,8,0,74,N,Tennyson,USA,8476807,3,D,R,Matt Tennyson,205
912,912,912,2,Edmonton,CAN,1990-02-23,AB,UTA,Utah Mammoth,83.0,3.0,2009.0,20132014,39,1,74,N,Connauton,CAN,8475246,3,D,L,Kevin Connauton,205
913,913,913,1,Hamilton,CAN,1991-05-09,ON,DET,Detroit Red Wings,120.0,4.0,2009.0,20142015,10,0,75,N,Chiarot,CAN,8475279,1,D,L,Ben Chiarot,222
